temp,feelslike,dew,humidity,precip,precipprob,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex
18.1,18.1,17.4,95.69,0.0,19.4,19.8,9.7,125.3,1016.0,0.6,24.1,0,0.0,0
18.0,18.0,17.3,95.68,0.0,19.4,18.4,9.7,242.3,1016.0,1.1,24.1,0,0.0,0
17.8,17.8,17.1,95.68,0.0,19.4,16.6,9.7,359.2,1016.0,1.7,24.1,0,0.0,0
18.4,18.4,17.5,94.5,0.0,19.4,17.6,10.1,242.4,1016.0,1.9,24.1,11,0.0,0
18.9,18.9,17.9,93.92,0.0,19.4,18.4,10.1,125.7,1017.0,2.2,24.1,23,0.1,0
19.5,19.5,18.3,92.78,0.0,19.4,19.4,10.4,8.9,1017.0,2.4,24.1,34,0.1,0
21.4,21.4,18.5,83.55,0.0,22.6,18.4,11.5,7.1,1017.0,4.7,24.1,169,0.6,2
23.4,23.4,18.8,75.39,0.0,22.6,16.9,13.0,5.3,1016.0,7.1,24.1,305,1.1,3
25.3,25.3,19.0,68.12,0.0,22.6,15.8,14.0,3.5,1016.0,9.4,24.1,440,1.6,4
26.3,26.3,19.1,64.6,0.0,22.6,15.8,14.4,4.9,1016.0,10.5,24.1,564,2.0,6
27.2,28.4,19.3,62.03,0.0,22.6,16.2,15.1,6.2,1015.0,11.7,24.1,689,2.5,7
28.2,29.5,19.4,58.88,0.0,22.6,16.2,15.5,7.6,1015.0,12.8,24.1,813,2.9,8
28.4,29.8,19.4,58.19,0.0,38.7,16.2,15.5,13.5,1015.0,15.9,24.1,793,2.9,8
28.6,30.0,19.4,57.52,0.0,38.7,15.8,15.5,19.5,1014.0,18.9,24.1,772,2.8,8
28.8,30.2,19.4,56.86,0.0,38.7,15.8,15.5,25.4,1014.0,22.0,24.1,752,2.7,8
27.7,29.2,19.8,62.14,0.0,38.7,17.6,14.0,27.2,1014.0,15.5,24.1,610,2.2,6
26.5,26.5,20.3,68.78,0.0,38.7,19.4,12.6,29.0,1015.0,8.9,24.1,468,1.7,5
25.4,25.4,20.7,75.24,0.0,38.7,21.2,11.2,30.8,1015.0,2.4,24.1,326,1.2,3
24.0,24.0,20.5,80.81,0.0,25.8,22.0,11.2,33.0,1015.0,1.8,24.1,217,0.8,0
22.6,22.6,20.3,86.86,0.0,25.8,22.3,10.8,35.2,1015.0,1.3,24.1,109,0.4,0
21.2,21.2,20.1,93.45,0.0,25.8,23.0,10.8,37.4,1015.0,0.7,24.1,0,0.0,0
20.7,20.7,19.5,92.84,0.0,25.8,21.2,10.1,38.9,1015.0,0.5,24.1,0,0.0,0
20.2,20.2,19.0,92.82,0.0,25.8,19.4,9.7,40.3,1015.0,0.2,24.1,0,0.0,0
19.7,19.7,18.4,92.21,7.0,25.8,17.6,9.0,41.8,1015.0,0.0,24.1,0,0.0,0
19.3,19.3,18.0,92.19,0.0,16.1,16.6,9.4,30.9,1015.0,0.0,24.1,0,0.0,0
18.9,18.9,17.6,92.16,0.0,16.1,15.5,9.4,20.1,1015.0,0.0,24.1,0,0.0,0
18.5,18.5,17.2,92.14,0.0,16.1,14.4,9.7,9.2,1015.0,0.0,24.1,0,0.0,0
18.9,18.9,17.4,91.01,0.0,16.1,15.5,9.4,10.1,1015.0,0.0,24.1,11,0.0,0
19.3,19.3,17.5,89.33,0.0,16.1,16.2,9.0,11.0,1016.0,0.0,24.1,22,0.1,0
19.7,19.7,17.7,88.24,0.0,16.1,17.3,8.6,11.9,1016.0,0.0,24.1,33,0.1,0
21.8,21.8,17.9,78.52,0.0,22.6,15.1,8.6,21.7,1016.0,0.0,24.1,169,0.6,2
24.0,24.0,18.0,69.15,0.0,22.6,13.3,8.6,31.6,1016.0,0.0,24.1,305,1.1,3
26.1,26.1,18.2,61.79,0.0,22.6,11.2,8.6,41.4,1016.0,0.0,24.1,441,1.6,4
27.0,28.0,18.4,59.33,0.0,22.6,10.8,9.0,33.1,1016.0,5.2,24.1,565,2.0,6
27.8,28.8,18.6,57.33,0.0,22.6,10.4,9.0,24.8,1015.0,10.4,24.1,689,2.5,7
28.7,29.8,18.8,55.09,0.0,22.6,10.1,9.4,16.5,1015.0,15.6,24.1,813,2.9,8
29.0,30.1,18.7,53.8,0.0,41.9,10.4,10.8,126.7,1014.0,22.3,24.1,797,2.9,8
29.2,30.2,18.6,52.85,0.0,41.9,11.2,12.2,237.0,1014.0,28.9,24.1,780,2.8,8
29.5,30.5,18.5,51.62,0.0,41.9,11.5,13.7,347.2,1013.0,35.6,24.1,764,2.8,8
28.1,29.3,19.0,57.76,0.0,41.9,15.5,13.0,351.1,1013.0,40.7,24.1,602,2.2,6
26.7,26.7,19.4,64.28,0.0,41.9,19.8,12.6,355.1,1014.0,45.7,24.1,440,1.6,4
25.3,25.3,19.9,72.04,0.0,41.9,23.8,11.9,359.0,1014.0,50.8,24.1,278,1.0,3
24.2,24.2,19.3,74.12,0.0,16.1,18.4,10.4,277.9,1014.0,33.9,24.1,185,0.7,0
23.2,23.2,18.8,76.3,0.0,16.1,13.0,8.6,196.7,1015.0,16.9,24.1,93,0.3,0
22.1,22.1,18.2,78.56,0.0,16.1,7.6,7.2,115.6,1015.0,0.0,24.1,0,0.0,0
21.5,21.5,17.7,78.97,0.0,16.1,5.8,5.8,103.9,1015.0,0.0,24.1,0,0.0,0
20.8,20.8,17.3,80.38,0.0,16.1,4.3,4.0,92.3,1015.0,0.0,24.1,0,0.0,0
20.2,20.2,16.8,80.82,0.0,16.1,2.5,2.5,80.6,1015.0,0.0,24.1,0,0.0,0
19.8,19.8,16.8,82.84,0.0,12.9,3.2,3.2,169.8,1015.0,0.0,24.1,0,0.0,0
19.3,19.3,16.7,84.92,0.0,12.9,4.3,4.0,259.1,1015.0,0.0,24.1,0,0.0,0
18.9,18.9,16.7,87.06,0.0,12.9,5.0,4.7,348.3,1015.0,0.0,24.1,0,0.0,0
19.6,19.6,17.1,85.49,0.0,12.9,5.8,4.7,233.3,1016.0,0.0,24.1,11,0.0,0
20.2,20.2,17.5,84.48,0.0,12.9,6.1,5.0,118.3,1016.0,0.0,24.1,23,0.1,0
20.9,20.9,17.9,82.97,0.0,12.9,6.8,5.0,3.3,1017.0,0.0,24.1,34,0.1,0
23.0,23.0,18.2,74.38,0.0,22.6,5.8,4.7,118.5,1017.0,17.7,24.1,173,0.6,2
25.0,25.0,18.5,67.21,0.0,22.6,5.0,4.7,233.7,1017.0,35.5,24.1,311,1.1,3
27.1,28.2,18.8,60.48,0.0,22.6,4.0,4.3,348.9,1017.0,53.2,24.1,450,1.6,5
28.2,29.0,18.1,54.28,0.0,22.6,3.6,4.0,342.8,1017.0,37.7,24.1,573,2.1,6
29.4,30.0,17.5,48.75,0.0,22.6,3.6,3.6,336.6,1017.0,22.2,24.1,696,2.5,7
30.5,30.7,16.8,43.78,0.5,22.6,3.2,3.2,330.5,1017.0,6.7,24.1,819,2.9,8
30.5,30.5,16.3,42.41,0.0,35.5,3.2,4.0,318.0,1016.0,5.9,24.1,806,2.9,8
30.5,30.4,15.9,41.34,0.0,35.5,3.6,4.3,305.4,1016.0,5.1,24.1,793,2.9,8
30.5,30.2,15.4,40.04,0.0,35.5,3.6,5.0,292.9,1015.0,4.3,24.1,780,2.8,8
29.0,29.3,16.6,47.13,0.0,35.5,5.0,5.8,304.0,1015.0,2.9,24.1,632,2.3,6
27.6,28.3,17.7,54.82,0.0,35.5,6.1,6.8,315.0,1016.0,1.4,24.1,484,1.7,5
26.1,26.1,18.9,64.56,0.3,35.5,7.6,7.6,326.1,1016.0,0.0,24.1,336,1.2,3
24.6,24.6,18.5,68.84,0.0,19.4,8.3,7.9,269.5,1016.0,0.0,24.1,224,0.8,0
23.0,23.0,18.1,73.92,0.0,19.4,8.6,7.9,213.0,1017.0,0.0,24.1,112,0.4,0
21.5,21.5,17.7,78.97,0.0,19.4,9.4,8.3,156.4,1017.0,0.0,24.1,0,0.0,0
21.0,21.0,17.4,79.9,0.0,19.4,10.4,8.6,164.6,1017.0,0.0,24.1,0,0.0,0
20.4,20.4,17.2,81.87,0.0,19.4,11.2,9.0,172.7,1018.0,0.0,24.1,0,0.0,0
19.9,19.9,16.9,82.85,1.8,19.4,12.2,9.4,180.9,1018.0,0.0,24.1,0,0.0,0
19.8,19.8,17.4,86.05,0.0,25.8,10.4,8.6,198.0,1018.0,0.0,24.1,0,0.0,0
19.7,19.7,17.9,89.36,0.0,25.8,9.0,7.9,215.2,1018.0,0.0,24.1,0,0.0,0
19.6,19.6,18.4,92.78,0.0,25.8,7.2,7.2,232.3,1018.0,0.0,24.1,0,0.0,0
20.2,20.2,18.3,88.84,0.0,25.8,9.0,6.8,245.8,1018.0,0.0,24.1,11,0.0,0
20.8,20.8,18.2,85.07,0.0,25.8,10.4,6.8,259.3,1019.0,0.0,24.1,22,0.1,0
21.4,21.4,18.1,81.48,0.0,25.8,12.2,6.5,272.8,1019.0,0.0,24.1,33,0.1,0
23.5,23.5,18.5,73.54,0.0,25.8,10.8,6.5,259.0,1019.0,1.5,24.1,171,0.6,2
25.6,25.6,18.8,66.08,0.0,25.8,9.0,6.8,245.1,1020.0,3.1,24.1,309,1.1,3
27.7,28.9,19.2,59.87,0.0,25.8,7.6,6.8,231.3,1020.0,4.6,24.1,447,1.6,4
28.8,30.0,18.9,55.11,0.0,25.8,8.6,7.9,227.9,1020.0,4.7,24.1,574,2.1,6
29.8,30.8,18.5,50.73,0.0,25.8,9.7,9.4,224.4,1019.0,4.9,24.1,702,2.5,7
30.9,31.8,18.2,46.75,0.7,25.8,10.8,10.4,221.0,1019.0,5.0,24.1,829,3.0,8
31.2,32.2,18.4,46.53,0.0,35.5,11.9,11.2,221.0,1019.0,6.4,24.1,809,2.9,8
31.6,32.8,18.7,46.35,0.0,35.5,13.0,11.9,220.9,1018.0,7.8,24.1,790,2.8,8
31.9,33.2,18.9,46.14,0.0,35.5,14.0,12.6,220.9,1018.0,9.2,24.1,770,2.8,8
30.4,32.0,19.6,52.5,0.0,35.5,18.0,12.2,223.7,1018.0,13.0,24.1,613,2.2,6
29.0,30.9,20.3,59.43,0.0,35.5,21.6,11.9,226.4,1018.0,16.7,24.1,456,1.6,5
27.5,29.4,21.0,67.71,0.1,35.5,25.6,11.5,229.2,1018.0,20.5,24.1,299,1.1,3
26.1,26.1,20.5,71.3,0.0,16.1,23.0,11.2,230.0,1018.0,14.5,24.1,199,0.7,0
24.8,24.8,20.0,74.68,0.0,16.1,20.5,10.8,230.8,1019.0,8.4,24.1,100,0.4,0
23.4,23.4,19.5,78.75,0.0,16.1,18.0,10.4,231.6,1019.0,2.4,24.1,0,0.0,0
23.0,23.0,19.4,80.18,0.0,16.1,17.6,10.1,229.3,1019.0,1.6,24.1,0,0.0,0
22.6,22.6,19.4,82.14,0.0,16.1,16.9,10.1,226.9,1018.0,0.8,24.1,0,0.0,0
22.2,22.2,19.3,83.64,0.0,16.1,16.6,9.7,224.6,1018.0,0.0,24.1,0,0.0,0
22.1,22.1,19.5,85.21,0.0,16.1,16.2,9.4,228.7,1018.0,0.0,24.1,0,0.0,0
22.1,22.1,19.7,86.27,0.0,16.1,15.5,9.4,232.9,1018.0,0.0,24.1,0,0.0,0
22.0,22.0,19.9,87.89,0.0,16.1,15.1,9.0,237.0,1018.0,0.0,24.1,0,0.0,0
22.1,22.1,20.4,90.1,0.0,16.1,17.3,8.6,237.0,1018.0,2.0,24.1,10,0.0,0
22.3,22.3,20.9,91.79,0.0,16.1,19.8,8.6,237.0,1019.0,4.0,24.1,20,0.1,0
22.4,22.4,21.4,94.08,0.1,16.1,22.0,8.3,237.0,1019.0,6.0,24.1,30,0.1,0
24.7,24.7,21.7,83.41,0.0,29.0,22.0,10.4,252.0,1019.0,6.9,24.1,164,0.6,2
27.0,29.1,22.0,74.13,0.0,29.0,21.6,12.6,266.9,1019.0,7.8,24.1,298,1.1,3
29.3,32.5,22.3,66.03,0.0,29.0,21.6,14.8,281.9,1019.0,8.7,24.1,432,1.6,4
30.1,33.5,22.2,62.67,0.0,29.0,22.0,15.5,281.9,1019.0,8.2,24.1,552,2.0,6
30.8,34.4,22.2,60.21,0.0,29.0,22.0,16.2,281.9,1018.0,7.8,24.1,672,2.4,7
31.6,35.3,22.1,57.18,0.0,29.0,22.3,16.9,281.9,1018.0,7.3,24.1,792,2.9,8
32.0,35.4,21.7,54.54,0.0,48.4,22.7,18.0,279.8,1018.0,22.6,24.1,777,2.8,8
32.5,35.6,21.2,51.42,0.0,48.4,22.7,18.7,277.8,1017.0,38.0,24.1,763,2.7,8
32.9,35.7,20.8,49.06,0.0,48.4,23.0,19.8,275.7,1017.0,53.3,24.1,748,2.7,7
31.4,34.3,21.2,54.73,0.0,48.4,27.0,18.7,266.8,1017.0,68.8,24.1,592,2.1,6
29.9,32.8,21.6,61.12,0.0,48.4,31.0,18.0,257.8,1016.0,84.3,24.1,435,1.6,4
28.4,31.1,22.0,68.3,0.0,48.4,34.9,16.9,248.9,1016.0,99.8,24.1,279,1.0,3
27.1,29.2,21.8,72.8,0.0,45.2,36.4,16.2,252.8,1016.0,68.2,24.1,186,0.7,0
25.9,25.9,21.6,77.19,0.0,45.2,38.2,15.8,256.8,1017.0,36.6,24.1,93,0.3,0
24.6,24.6,21.4,82.39,0.0,45.2,39.6,15.1,260.7,1017.0,5.0,24.1,0,0.0,0
