name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
Ann Arbor,2023-03-01T17:00:00,11.7,11.7,4.9,62.8,0,0,,0,0,11.2,9.3,173,1006.1,0.9,16,189,0.7,2,10,Clear,clear-day,"72537094847,72537614853,KARB,KYIP,72537494889,F8857,KDTW"
Ann Arbor,2023-03-01T18:00:00,10.7,10.7,4.9,67.33,0,0,,0,0,9.4,8,188,1006.6,1.6,16,51,0.2,1,10,Clear,clear-day,"72537094847,72537614853,KARB,KYIP,72537494889,F8857,KDTW"
Ann Arbor,2023-03-01T19:00:00,8,8,4.2,77.13,0,0,,0,0,7.6,0.8,25,1006.9,1.6,14.2,6,0,0,10,Clear,clear-night,"72537094847,72537614853,KARB,KYIP,72537494889,F8857,KDTW"
Ann Arbor,2023-03-01T20:00:00,5.8,5.8,3.3,84.08,0,0,,0,0,9.4,1.3,18,1006.8,44.4,11.6,0,0,0,10,Partially cloudy,partly-cloudy-night,"72537094847,72537614853,KARB,KYIP,72537494889,KDTW"
Ann Arbor,2023-03-01T21:00:00,6.6,4,2.7,76.36,0,0,,0,0,9.4,12.9,30,1006.7,5.9,15.6,0,0,0,10,Clear,clear-night,"72537094847,72537614853,KARB,KYIP,72537494889,KDTW"
Ann Arbor,2023-03-01T22:00:00,5.9,3.1,1.6,73.74,0,0,,0,0,11.2,13.9,327,1007.7,26.5,13.9,0,0,0,10,Partially cloudy,partly-cloudy-night,"72537094847,72537614853,KARB,KYIP,72537494889,KDTW"
Ann Arbor,2023-03-01T23:00:00,4.3,4.3,0.7,77.05,0,0,,0,0,11.2,0,0,1007.8,3.2,15.6,0,0,0,10,Clear,clear-night,"72537094847,72537614853,KARB,KYIP,72537494889,KDTW"
Ann Arbor,2023-03-02T00:00:00,1.7,0.3,-0.1,87.63,0,0,,0,0,11.2,5.2,248,1007.8,2.9,11,0,0,0,10,Clear,clear-night,"72537094847,72537614853,KARB,KYIP,72537494889,KDTW"
Ann Arbor,2023-03-02T01:00:00,-0.8,-0.8,-2,91.73,0,0,,0,0,11.2,0.7,330,1007.5,1.6,4,0,0,0,10,Clear,clear-night,"72537094847,72537614853,KARB,KYIP,72537494889"
Ann Arbor,2023-03-02T02:00:00,-1.3,-1.3,-2.8,89.71,0,0,,0,0,11.2,0,0,1007.5,1.6,3.2,0,0,0,10,Clear,clear-night,"72537094847,72537614853,KARB,KYIP,72537494889"
Ann Arbor,2023-03-02T03:00:00,-1.4,-1.4,-3.1,88.59,0,0,,0,0,13,1.3,338,1007.5,36.8,5,0,0,0,10,Partially cloudy,partly-cloudy-night,"72537094847,72537614853,KARB,KYIP,72537494889,KDTW"
Ann Arbor,2023-03-02T04:00:00,-1.8,-3.9,-3,91.34,0,0,,0,0,13,5.8,219,1007.7,12.3,4.9,0,0,0,10,Clear,clear-night,"72537094847,72537614853,KARB,KYIP,72537494889,KDTW"
Ann Arbor,2023-03-02T05:00:00,-2.3,-5.9,-3.4,92.03,0,0,,0,0,13,9.5,236,1008.1,3.2,4.1,0,0,0,10,Clear,clear-night,"72537094847,72537614853,KARB,KYIP,72537494889,KDTW"
Ann Arbor,2023-03-02T06:00:00,-0.8,-4.7,-2.5,88.2,0,0,,0,0,14.8,11.8,266,1008.6,3.2,6.4,0,0,0,10,Clear,clear-night,"72537094847,72537614853,KARB,KYIP,72537494889,KDTW"
Ann Arbor,2023-03-02T07:00:00,1.7,-2.7,-0.6,84.64,0,0,,0,0,20.5,17,289,1009.2,3.2,9.8,2,0,0,10,Clear,clear-night,"72537094847,72537614853,KARB,KYIP,72537494889,F8857,KDTW"
Ann Arbor,2023-03-02T08:00:00,2.2,-1.6,0,85.08,0,0,,0,0,40.7,14.3,290,1009.9,100,8.1,15,0.1,0,10,Overcast,cloudy,"72537094847,72537614853,KARB,KYIP,72537494889,F8857,KDTW"
Ann Arbor,2023-03-02T09:00:00,2.9,-1,0.6,85.45,0,0,,0,0,35.3,15.8,301,1010.3,100,6.2,47,0.2,0,10,Overcast,cloudy,"72537094847,72537614853,KARB,KYIP,72537494889,F8857,KDTW"
Ann Arbor,2023-03-02T10:00:00,3.4,-0.3,1.2,85.51,0,0,,0,0,25.9,15,320,1010.8,100,6,73,0.3,1,10,Overcast,cloudy,"72537094847,72537614853,KARB,KYIP,72537494889,F8857,KDTW"
Ann Arbor,2023-03-02T11:00:00,3.4,-0.2,1.2,85.18,0,0,,0,0,22.3,15,322,1012,100,5.9,83,0.3,1,10,Overcast,cloudy,"72537094847,72537614853,KARB,KYIP,72537494889,F8857,KDTW"
Ann Arbor,2023-03-02T12:00:00,3.9,0,0.6,79.11,0,0,,0,0,20.5,18.1,328,1012.7,100,8.1,106,0.4,1,10,Overcast,cloudy,"72537094847,72537614853,KARB,KYIP,72537494889,F8857,KDTW"
Ann Arbor,2023-03-02T13:00:00,3.9,0.5,0,75.6,0,0,,0,0,18.4,15,318,1013.1,100,10.4,157,0.6,2,10,Overcast,cloudy,"72537094847,72537614853,KARB,KYIP,72537494889,F8857,KDTW"
Ann Arbor,2023-03-02T14:00:00,4.4,1.1,-0.6,69.61,0,0,,0,0,18.4,15.1,327,1013.6,100,14.1,165,0.6,2,10,Overcast,cloudy,"72537094847,72537614853,KARB,KYIP,72537494889,F8857,KDTW"
Ann Arbor,2023-03-02T15:00:00,5.6,2.5,-0.7,64.06,0,0,,0,0,16.6,14.8,321,1013.9,100,15.9,222,0.8,2,10,Overcast,cloudy,"72537094847,72537614853,KARB,KYIP,72537494889,F8857,KDTW"
Ann Arbor,2023-03-02T16:00:00,5.6,2.6,-1.2,61.53,0,0,,0,0,16.6,14.6,349,1013.7,100,15.9,143,0.5,1,10,Overcast,cloudy,"72537094847,72537614853,KARB,KYIP,72537494889,F8857,KDTW"
Ann Arbor,2023-03-02T17:00:00,4.4,1.6,-1.2,66.92,0,0,,0,0,14.8,11.7,334,1014,100,14.2,92,0.3,1,10,Overcast,cloudy,"72537094847,72537614853,KARB,KYIP,72537494889,F8857,KDTW"
Ann Arbor,2023-03-02T18:00:00,3.8,0.1,-1.7,67.07,0,0,,0,0,14.8,16.3,17,1014.4,100,14.2,31,0.1,0,10,Overcast,cloudy,"72537094847,72537614853,KARB,KYIP,72537494889,F8857"
Ann Arbor,2023-03-02T19:00:00,3.3,3.3,-1.7,69.39,0,0,,0,0,16.6,0.4,357,1015.5,100,15.9,2,0,0,10,Overcast,cloudy,"72537094847,72537614853,KARB,KYIP,72537494889,F8857,KDTW"
Ann Arbor,2023-03-02T20:00:00,2.9,-0.3,-2.7,66.5,0,0,,0,0,16.6,12.5,27,1015.3,100,15.9,0,0,0,10,Overcast,cloudy,"72537094847,72537614853,KARB,KYIP,72537494889,KDTW"
Ann Arbor,2023-03-02T21:00:00,2.9,0.6,-2.8,66.4,0,0,,0,0,16.6,8.2,45,1015.6,100,16,0,0,0,10,Overcast,cloudy,"72537094847,72537614853,KARB,KYIP,72537494889,KDTW"
Ann Arbor,2023-03-02T22:00:00,2.3,2.3,-3.7,64.62,0,0,,0,0,18.4,0,0,1015.7,100,16,0,0,0,10,Overcast,cloudy,"72537094847,72537614853,KARB,KYIP,72537494889,KDTW"
Ann Arbor,2023-03-02T23:00:00,0.9,0.9,-3.1,74.54,0,0,,0,0,18.4,0.4,6,1015.7,90.6,15.8,0,0,0,10,Overcast,cloudy,"72537094847,72537614853,KARB,KYIP,72537494889,KDTW"
Ann Arbor,2023-03-03T00:00:00,0.3,-3,-3.1,78.12,0,0,,0,0,18.4,10.2,45,1015.1,14.4,15.5,0,0,0,10,Clear,clear-night,"72537094847,72537614853,KARB,KYIP,72537494889,KDTW"
Ann Arbor,2023-03-03T01:00:00,0.7,-3.1,-2.2,80.67,0,0,,0,0,20.5,13,99,1014.3,13.1,10.7,0,0,0,10,Clear,clear-night,"72537094847,72537614853,KARB,KYIP,72537494889,KDTW"
Ann Arbor,2023-03-03T02:00:00,0.1,-2.8,-2.8,80.91,0,0,,0,0,22.3,8.4,98,1014.4,6.8,14.2,0,0,0,10,Clear,clear-night,"72537094847,72537614853,KARB,KYIP,72537494889"
Ann Arbor,2023-03-03T03:00:00,-0.6,-3.9,-3.3,81.78,0,0,,0,0,22.3,9.6,126,1015.1,3.2,11.7,0,0,0,10,Clear,clear-night,"72537094847,72537614853,KARB,KYIP,72537494889,KDTW"
Ann Arbor,2023-03-03T04:00:00,-0.6,-4.5,-3.3,81.78,0,0,,0,0,25.9,12,70,1014,8.8,13.4,0,0,0,10,Clear,clear-night,"72537094847,72537614853,KARB,KYIP,72537494889,KDTW"
Ann Arbor,2023-03-03T05:00:00,-1.1,-5.1,-3.3,84.96,0,0,,0,0,25.9,11.9,60,1012.9,36.8,13.4,0,0,0,10,Partially cloudy,partly-cloudy-night,"72537094847,72537614853,KARB,KYIP,72537494889,KDTW"
Ann Arbor,2023-03-03T06:00:00,-1.1,-5.5,-3.3,84.95,0,0,,0,0,27.7,14,65,1011.7,71,13.4,0,0,0,10,Partially cloudy,partly-cloudy-night,"72537094847,72537614853,KARB,KYIP,72537494889"
Ann Arbor,2023-03-03T07:00:00,-1.1,-5.4,-3.3,84.83,0,0,,0,0,31.3,13.4,80,1012.9,89.4,13.1,0,0,0,10,Partially cloudy,partly-cloudy-night,"72537094847,72537614853,KARB,KYIP,72537494889,KDTW"
Ann Arbor,2023-03-03T08:00:00,-0.6,-5,-3.3,81.85,0,0,,0,0,35.3,14.6,60,1012.6,53.1,10.3,16,0.1,0,10,Partially cloudy,partly-cloudy-day,"72537094847,72537614853,KARB,KYIP,72537494889,F8857"
Ann Arbor,2023-03-03T09:00:00,0.1,-4.6,-2.8,80.97,0,0,,0,0,37.1,17,63,1011,91.8,9,57,0.2,1,10,Overcast,cloudy,"72537094847,72537614853,KARB,KYIP,72537494889,F8857"
Ann Arbor,2023-03-03T10:00:00,0.7,-3.2,-2.8,77.3,0,0,,0,0,31.7,13.7,99,1010.7,26.9,14.1,84,0.3,1,10,Partially cloudy,partly-cloudy-day,"72537094847,72537614853,KARB,KYIP,72537494889,F8857,KDTW"
Ann Arbor,2023-03-03T11:00:00,1.7,-2.4,-2.7,72.72,0,0,,0,0,35.3,15.7,81,1009.6,89.4,13.2,110,0.4,1,10,Partially cloudy,partly-cloudy-day,"72537094847,72537614853,KARB,KYIP,72537494889,F8857,KDTW"
Ann Arbor,2023-03-03T12:00:00,2.3,-1.7,-2.1,73.05,0,0,,0,0,33.5,15.8,79,1007.3,90.6,10.1,140,0.5,1,10,Overcast,cloudy,"72537094847,72537614853,KARB,KYIP,72537494889,F8857,KDTW"
Ann Arbor,2023-03-03T13:00:00,2.2,-2.5,-1.6,75.79,0,0,,0,0,38.5,20.6,72,1004.3,100,10.3,105,0.4,1,10,Overcast,cloudy,"72537094847,72537614853,KARB,KYIP,72537494889,F8857,KDTW"
Ann Arbor,2023-03-03T14:00:00,2.2,-2.3,-1.6,75.67,0,0,,0,0,32,19.4,62,1001.7,100,8.4,80,0.3,1,10,Overcast,cloudy,"72537094847,72537614853,KARB,KYIP,72537494889,F8857,KDTW"
Ann Arbor,2023-03-03T15:00:00,0.7,-4.6,-1.2,86.97,0.531,100,"rain,snow",0,0,39.6,22.4,60,998.6,100,1.1,60,0.2,1,10,"Snow, Rain, Overcast",rain,"72537094847,72537614853,KARB,KYIP,72537494889,F8857"
Ann Arbor,2023-03-03T16:00:00,0.6,-5.5,-1.2,87.48,0.957,100,"rain,snow",0,0.1,48.2,28.7,41,997.7,100,1,25,0.1,0,10,"Snow, Rain, Overcast",rain,"72537094847,72537614853,KARB,KYIP,72537494889,F8857,KDTW"
Ann Arbor,2023-03-03T17:00:00,0.1,-6.5,-1.1,91.44,2.135,100,"rain,snow",0,1.8,45.9,31.3,49,995.4,100,0,13,0,0,10,"Snow, Rain, Overcast",rain,"72537614853,KARB,KYIP,72537494889,F8857,KDTW"
Ann Arbor,2023-03-03T18:00:00,0.6,-6.4,-1.1,88.26,2.749,100,"rain,snow",0,3.6,66.1,37.9,41,989.7,100,0,7,0,0,10,"Snow, Rain, Overcast",rain,"72537614853,KARB,KYIP,72537494889,F8857,KDTW"
Ann Arbor,2023-03-03T19:00:00,0.6,-6,-1.1,87.74,2.654,100,"rain,snow",8.4,4.9,52.9,33.6,40,989.8,100,1.1,9,0,0,10,"Snow, Rain, Overcast",snow,"72537614853,KARB,KYIP,72537494889"
Ann Arbor,2023-03-03T20:00:00,0.7,-5,-0.7,90.67,4.621,100,"rain,snow",0,6.8,54.7,25.1,4,990.9,100,1.1,0,0,0,10,"Snow, Rain, Overcast",rain,"72537094847,72537614853,KARB,KYIP,72537494889,KDTW"
Ann Arbor,2023-03-03T21:00:00,0.7,-5.4,-0.9,89.4,1.769,100,"rain,snow",0,10.9,47.9,28.3,2,991,100,0.2,0,0,0,10,"Snow, Rain, Overcast",rain,"72537094847,72537614853,KYIP,KDTW"
Ann Arbor,2023-03-03T22:00:00,0.7,-5.7,-1.1,88.01,6.317,100,"rain,snow",0,13.6,49,31.4,352,992.1,100,1,0,0,0,10,"Snow, Rain, Overcast",rain,"72537094847,72537614853,KARB,KYIP,72537494889,KDTW"
Ann Arbor,2023-03-03T23:00:00,0.6,-5.6,-1.5,85.26,0.394,100,"rain,snow",0,14,49.2,30,342,993.3,100,4.7,0,0,0,10,"Snow, Rain, Overcast",rain,"72537094847,72537614853,KARB,KYIP,72537494889,KDTW"
Ann Arbor,2023-03-04T00:00:00,0.1,-6,-1.6,88.25,0.089,100,"rain,snow",0,14.1,46.1,27.2,340,994.8,100,8.2,0,0,0,10,"Snow, Rain, Overcast",rain,"72537094847,72537614853,KARB,KYIP,72537494889,KDTW"
Ann Arbor,2023-03-04T01:00:00,0.6,-5,-1.6,84.68,0.034,100,"rain,snow",11.2,14.2,45.7,24.4,321,997.1,100,5.5,0,0,0,10,"Snow, Rain, Overcast",snow,"72537094847,72537614853,KARB,KYIP,72537494889"
Ann Arbor,2023-03-04T02:00:00,0.7,-5.4,-1.1,87.39,0.056,100,"rain,snow",0,14.2,47.7,29.3,310,999.7,100,13,0,0,0,10,"Snow, Rain, Overcast",rain,"72537094847,72537614853,KARB,KYIP,72537494889,KDTW"
Ann Arbor,2023-03-04T03:00:00,0.7,-4.8,-1.6,84.24,0.089,100,"rain,snow",0,14.2,40.5,23.8,312,1001.7,100,15.9,0,0,0,10,"Snow, Rain, Overcast",rain,"72537094847,72537614853,KARB,KYIP,72537494889,KDTW"
Ann Arbor,2023-03-04T04:00:00,0.7,-4.4,-2.1,81.24,0.034,100,"rain,snow",0,14.2,39.8,20.4,311,1004,37,16,0,0,0,10,"Snow, Rain, Partially cloudy",rain,"72537094847,72537614853,KARB,KYIP,72537494889"
Ann Arbor,2023-03-04T05:00:00,0.1,-5.3,-2.7,81.42,0,0,,0,14.2,46,21.3,292,1006.1,45.7,16,0,0,0,10,Partially cloudy,partly-cloudy-night,"72537094847,72537614853,KARB,KYIP,72537494889,KDTW"
Ann Arbor,2023-03-04T06:00:00,-0.5,-5.5,-3.7,79.07,0,0,,0,14.1,42.5,17.3,301,1007.7,36.4,16,0,0,0,10,Partially cloudy,partly-cloudy-night,"72537094847,72537614853,KARB,KYIP,72537494889,KDTW"
Ann Arbor,2023-03-04T07:00:00,-1.1,-6.2,-4.3,78.95,0,0,,0,14.1,35.3,17.1,293,1009.1,0.9,16,2,0,0,10,Clear,clear-night,"72537094847,72537614853,KARB,KYIP,72537494889,F8857,KDTW"
Ann Arbor,2023-03-04T08:00:00,-1.5,-7.2,-4.3,81.37,0,0,,0,14.1,31.3,20.3,291,1010.7,0.9,16,27,0.1,0,10,Clear,clear-day,"72537094847,72537614853,KARB,KYIP,72537494889,F8857,KDTW"
Ann Arbor,2023-03-04T09:00:00,-0.5,-5.1,-4.3,75.92,0,0,,0,14.1,29.5,15.2,290,1010.9,1.6,16,108,0.4,1,10,Clear,clear-day,"72537094847,72537614853,KARB,KYIP,72537494889,F8857,KDTW"
Ann Arbor,2023-03-04T10:00:00,1.2,-3,-3.3,71.86,0,0,,0,13.7,25.9,15.2,292,1012.6,1.6,16,227,0.8,2,10,Clear,clear-day,"72537094847,72537614853,KARB,KYIP,72537494889,F8857,KDTW"
Ann Arbor,2023-03-04T11:00:00,2.2,-1.2,-2.2,72.35,0,0,,0,13,24.1,12.8,280,1013.4,1.6,16,423,1.5,4,10,Clear,clear-day,"72537094847,72537614853,KARB,KYIP,72537494889,F8857,KDTW"
Ann Arbor,2023-03-04T12:00:00,2.8,-0.5,-2.1,70.15,0,0,,0,11.9,22.3,12.6,250,1014.1,0.9,16,684,2.5,7,10,Clear,clear-day,"72537094847,72537614853,KARB,KYIP,72537494889,F8857,KDTW"
Ann Arbor,2023-03-04T13:00:00,2.9,-0.1,-1.7,72.11,0,0,,0,10.9,20.5,11.1,249,1014.3,0,16,705,2.5,7,10,Clear,clear-day,"72537094847,72537614853,KARB,KYIP,72537494889,F8857,KDTW"
Ann Arbor,2023-03-04T14:00:00,2.9,-1.6,-1.6,72.32,0,0,,0,9.8,22.3,20.1,247,1014.6,0.9,16,671,2.4,7,10,Clear,clear-day,"72537094847,72537614853,KARB,KYIP,72537494889,F8857,KDTW"
Ann Arbor,2023-03-04T15:00:00,3.3,0,-1.6,69.96,0,0,,0,8.9,22.3,13.3,240,1014.3,0.9,16,562,2,6,10,Clear,clear-day,"72537094847,72537614853,KARB,KYIP,72537494889,F8857,KDTW"
Ann Arbor,2023-03-04T16:00:00,3.8,0.3,-1.6,68.06,0,0,,0,8.2,20.5,14.4,238,1014.5,2.9,16,422,1.5,4,10,Clear,clear-day,"72537094847,72537614853,KARB,KYIP,72537494889,F8857,KDTW"
Ann Arbor,2023-03-04T17:00:00,4.2,1.3,-1.6,66.14,0,0,,0,7.6,20.5,12,237,1015,2.9,16,223,0.8,2,10,Clear,clear-day,"72537094847,72537614853,KARB,KYIP,72537494889,F8857,KDTW"
Ann Arbor,2023-03-04T18:00:00,3.7,1.5,-1.2,70.13,0,0,,0,7.3,22.3,8.7,186,1015.3,45.7,16,42,0.2,0,10,Partially cloudy,partly-cloudy-day,"72537094847,72537614853,KARB,KYIP,72537494889,F8857,KDTW"
Ann Arbor,2023-03-04T19:00:00,2.9,-0.2,-1.2,74.97,0,0,,0,7.2,18.4,11.5,219,1016.1,85,16,5,0,0,10,Partially cloudy,partly-cloudy-night,"72537094847,72537614853,KARB,KYIP,72537494889,F8857,KDTW"
Ann Arbor,2023-03-04T20:00:00,2.8,0,-1.1,75.45,0,0,,0,7,18.4,10.1,211,1016.6,100,15.9,0,0,0,10,Overcast,cloudy,"72537094847,72537614853,KARB,KYIP,72537494889,KDTW"
Ann Arbor,2023-03-04T21:00:00,2.2,-0.2,-1.1,78.5,0,0,,0,6.9,18.4,8.3,212,1016.9,100,15.9,0,0,0,10,Overcast,cloudy,"72537094847,72537614853,KARB,KYIP,72537494889,KDTW"
Ann Arbor,2023-03-04T22:00:00,2.2,-0.2,-1.6,75.9,0,0,,0,6.7,18.4,8.5,239,1016.9,100,11.1,0,0,0,10,Overcast,cloudy,"72537094847,72537614853,KARB,KYIP,72537494889,KDTW"
Ann Arbor,2023-03-04T23:00:00,2.2,-0.6,-0.7,81.32,0.026,100,rain,0,6.5,18.4,9.6,230,1017.3,100,12.8,0,0,0,10,"Rain, Overcast",rain,"72537094847,72537614853,KARB,KYIP,72537494889,KDTW"
Ann Arbor,2023-03-05T00:00:00,1.7,0,-0.6,84.31,0,0,,0,6.4,18.4,6,209,1016.9,100,11,0,0,0,10,Overcast,cloudy,"72537094847,72537614853,KARB,KYIP,72537494889,KDTW"
Ann Arbor,2023-03-05T01:00:00,1.7,-0.1,0,88.46,0,0,,0,6.4,18.4,5.9,245,1017.4,100,10,0,0,0,10,Overcast,cloudy,"72537094847,72537614853,KARB,KYIP,72537494889,KDTW"
Ann Arbor,2023-03-05T02:00:00,2.1,-1,-0.7,81.56,0,0,,0,6.4,18.4,11.1,239,1017.7,100,10.9,0,0,0,10,Overcast,cloudy,"72537094847,72537614853,KARB,KYIP,72537494889,KDTW"
Ann Arbor,2023-03-05T03:00:00,2.9,-1.1,-0.1,80.78,0,0,,0,6.3,35.3,16.9,270,1018.5,88.4,10.3,0,0,0,10,Partially cloudy,partly-cloudy-night,"72537094847,72537614853,KARB,KYIP,72537494889"
Ann Arbor,2023-03-05T04:00:00,2.3,-1.6,-0.6,81.09,0,0,,0,6.1,20.5,15.2,261,1019.4,44,10.1,0,0,0,10,Partially cloudy,partly-cloudy-night,"72537094847,72537614853,KARB,KYIP,72537494889"
Ann Arbor,2023-03-05T05:00:00,2.7,-0.8,-0.6,78.71,0,0,,0,5.9,20.5,13.2,280,1020.4,89.6,13.5,0,0,0,10,Partially cloudy,partly-cloudy-night,"72537094847,72537614853,KARB,KYIP,72537494889,KDTW"
Ann Arbor,2023-03-05T06:00:00,2.9,-0.3,-0.7,77.56,0,0,,0,5.7,18.4,11.9,280,1021.5,90.3,15.8,0,0,0,10,Overcast,cloudy,"72537094847,72537614853,KARB,KYIP,72537494889,KDTW"
Ann Arbor,2023-03-05T07:00:00,2.2,-0.7,-1.1,78.5,0,0,,0,5.6,18.4,10.3,279,1022.5,97.2,13.3,7,0,0,10,Overcast,cloudy,"72537094847,72537614853,KARB,KYIP,72537494889,F8857,KDTW"
Ann Arbor,2023-03-05T08:00:00,1.7,-1.6,-1.2,80.93,0,0,,0,5.4,18.4,11.5,273,1023.2,0.9,11.6,48,0.2,0,10,Clear,clear-day,"72537094847,72537614853,KARB,KYIP,72537494889,F8857,KDTW"
Ann Arbor,2023-03-05T09:00:00,2.9,-0.3,-1.1,75,0,0,,0,5.1,16.6,12.1,290,1023.9,24.5,13.4,182,0.7,2,10,Partially cloudy,partly-cloudy-day,"72537094847,72537614853,KARB,KYIP,72537494889,F8857,KDTW"
Ann Arbor,2023-03-05T10:00:00,3.8,1.4,-0.7,72.37,0,0,,0,4.5,16.6,9.6,301,1024.3,24.5,14.2,400,1.4,4,10,Partially cloudy,partly-cloudy-day,"72537094847,72537614853,KARB,KYIP,72537494889,F8857,KDTW"
Ann Arbor,2023-03-05T11:00:00,4,2.7,-0.6,72,0,0,,0,3.7,14.8,5.5,255,1025.1,0.9,16,576,2.1,6,10,Clear,clear-day,"72537094847,72537614853,KARB,KYIP,72537494889,F8857,KDTW"
Ann Arbor,2023-03-05T12:00:00,5.1,2,-1.6,62.3,0,0,,0,2.7,11.2,13.8,271,1025.4,1.6,16,670,2.4,7,10,Clear,clear-day,"72537094847,72537614853,KARB,KYIP,72537494889,F8857,KDTW"
Ann Arbor,2023-03-05T13:00:00,6.1,5.4,-1.5,57.99,0,0,,0,1.5,9.4,5.1,295,1025.4,1.6,15.9,708,2.5,7,10,Clear,clear-day,"72537094847,72537614853,KARB,KYIP,72537494889,F8857,KDTW"
Ann Arbor,2023-03-05T14:00:00,6.8,4.3,-2.7,51.1,0,0,,0,0.4,7.6,12.6,249,1025.1,1.6,16,669,2.4,7,10,Clear,clear-day,"72537094847,72537614853,KARB,KYIP,72537494889,F8857,KDTW"
